date,location,level,code,course,trainer,company,Name,Email,score,certificate
2015-08-19,Nigeria,2,Course-code_7,Course_7,Trainer_14,Company_12,Wesley,lfernandez@example.net,Pass,ADFVD-47128
2015-07-31,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Cheryl,singletonevan@example.net,Pass,ADFVD-46652
2015-07-31,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Max,harringtongabriella@example.org,Pass,ADFVD-46653
2015-07-31,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Jacqueline,sherylmurray@example.com,Credit,ADFVD-46654
2015-07-31,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_42,Devin,cassandra23@example.org,Credit,ADFVD-46651
2015-07-24,Nigeria,3,Course-code_12,Course_12,Trainer_2,Company_28,Phyllis,audreypham@example.org,Pass,ADFVD-47208
2015-07-24,Kenya,3,Course-code_12,Course_12,Trainer_2,Company_23,Alvin,victorfarmer@example.com,Pass,ADFVD-47209
2015-07-24,Kenya,3,Course-code_12,Course_12,Trainer_2,Company_90,Christopher,andres46@example.org,Pass,ADFVD-47210
2015-07-16,Nigeria,3,Course-code_7,Course_7,Trainer_2,Company_42,Evelyn,allisonmcmahon@example.net,Pass,ADFVD-47226
2015-07-16,Kenya,3,Course-code_7,Course_7,Trainer_2,Company_28,Kristina,gsanchez@example.com,Pass,ADFVD-47228
2015-07-16,Kenya,3,Course-code_7,Course_7,Trainer_2,Company_28,Rachel,reginald15@example.org,Pass,ADFVD-47229
2015-07-16,Kenya,3,Course-code_7,Course_7,Trainer_2,Company_42,Alice,hsnyder@example.com,Pass,ADFVD-47227
2015-05-29,UK,3,Course-code_12,Course_12,Trainer_1,Company_65,Joyce,robin39@example.org,Pass,ADFVD-47032
2015-05-29,UK,3,Course-code_12,Course_12,Trainer_1,Company_90,Dean,katelynmckenzie@example.net,Exam not taken,
2015-05-22,Uruguay,3,Course-code_12,Course_12,Trainer_1,Company_25,Anthony,nunezcathy@example.org,Pass,ADFVD-47050
2015-05-22,Uruguay,3,Course-code_12,Course_12,Trainer_1,Company_25,Gina,dan64@example.com,Pass,ADFVD-47051
2015-05-22,Saudi Arabia,3,Course-code_12,Course_12,Trainer_1,Company_25,Javier,annpoole@example.org,Pass,ADFVD-47049
2015-05-15,Uruguay,2,Course-code_10,Course_10,Trainer_1,Company_25,Max,harringtongabriella@example.org,Credit,ADFVD-46829
2015-05-15,Uruguay,2,Course-code_10,Course_10,Trainer_1,Company_25,Jacqueline,sherylmurray@example.com,Pass,ADFVD-46830
2015-05-15,Uruguay,2,Course-code_10,Course_10,Trainer_1,Company_25,Bernard,vcompton@example.net,Pass,ADFVD-46831
2015-05-15,Uruguay,2,Course-code_10,Course_10,Trainer_1,Company_25,Lorraine,kanekara@example.org,Pass,ADFVD-46832
2015-05-15,Uruguay,2,Course-code_10,Course_10,Trainer_1,Company_25,Brett,connietapia@example.org,Pass,ADFVD-46833
2015-05-15,Uruguay,2,Course-code_10,Course_10,Trainer_1,Company_25,Micheal,kristy38@example.com,Pass,ADFVD-46834
2015-05-15,Uruguay,2,Course-code_10,Course_10,Trainer_1,Company_25,Rebekah,jbrennan@example.net,Pass,ADFVD-46835
2015-05-15,Uruguay,2,Course-code_10,Course_10,Trainer_1,Company_25,Kara,meredith33@example.com,Pass,ADFVD-46836
2015-05-15,Saudi Arabia,2,Course-code_10,Course_10,Trainer_1,Company_20,Toni,rickeyhowell@example.net,Pass,ADFVD-46828
2015-05-15,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Terri,tamihouston@example.com,Pass,ADFVD-46646
2015-05-15,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Sergio,farleyparker@example.net,Pass,ADFVD-46647
2015-05-15,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Ronald,patricia61@example.com,Pass,ADFVD-46648
2015-05-15,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Erin,jharrell@example.org,Credit,ADFVD-46649
2015-05-15,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Nina,englishcarrie@example.net,Pass,ADFVD-46650
2015-05-08,Uruguay,1,Course-code_8,Course_8,Trainer_18,Company_20,Cristina,patrickgriffin@example.org,Credit,ADFVD-46222
2015-05-08,Uruguay,1,Course-code_8,Course_8,Trainer_18,Company_20,Tracie,dominicochoa@example.com,Pass,ADFVD-46223
2015-05-08,Uruguay,1,Course-code_8,Course_8,Trainer_18,Company_20,Marco,ltate@example.com,Pass,ADFVD-46225
2015-05-08,Uruguay,1,Course-code_8,Course_8,Trainer_18,Company_20,Megan,manuel74@example.net,Credit,ADFVD-46226
2015-05-08,Uruguay,1,Course-code_8,Course_8,Trainer_18,Company_20,Martha,caitlynjoseph@example.net,Credit,ADFVD-46228
2015-05-08,Uruguay,1,Course-code_8,Course_8,Trainer_18,Company_25,Dominique,nbullock@example.org,Credit,ADFVD-46218
2015-05-08,Uruguay,1,Course-code_8,Course_8,Trainer_18,Company_25,Cindy,pettylevi@example.org,Pass,ADFVD-46221
2015-05-08,Uruguay,1,Course-code_8,Course_8,Trainer_18,Company_25,Alyssa,mendezbrenda@example.com,Exam not taken,
2015-05-08,Uruguay,1,Course-code_8,Course_8,Trainer_18,Company_25,Francisco,iflynn@example.org,Credit,ADFVD-46227
2015-05-08,Uruguay,1,Course-code_8,Course_8,Trainer_18,Company_63,Ronnie,cskinner@example.com,Pass,ADFVD-46219
2015-05-08,Uruguay,1,Course-code_8,Course_8,Trainer_18,Company_63,Gabriella,erikahansen@example.org,Credit,ADFVD-46220
2015-05-08,Kenya,1,Course-code_8,Course_8,Trainer_18,Company_20,Darlene,hannahclark@example.net,Credit,ADFVD-46217
2015-05-08,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Bernard,dakota03@example.net,Pass,ADFVD-45846
2015-05-08,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Gina,perrylindsay@example.com,Credit,ADFVD-45847
2015-05-08,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Ariel,reynoldsstacey@example.net,Pass,ADFVD-45848
2015-05-07,Nigeria,3,Course-code_12,Course_12,Trainer_14,Company_50,Tabitha,qheath@example.net,Pass,ADFVD-47020
2015-05-07,Nigeria,3,Course-code_12,Course_12,Trainer_14,Company_50,Eddie,bbridges@example.org,Pass,ADFVD-47021
2015-05-07,Nigeria,3,Course-code_12,Course_12,Trainer_14,Company_50,Alvin,radkins@example.com,Pass,ADFVD-47022
2015-05-01,UK,2,Course-code_10,Course_10,Trainer_1,Company_20,Roberto,faulknerrobert@example.org,Pass,ADFVD-46745
2015-05-01,UK,2,Course-code_10,Course_10,Trainer_1,Company_29,Luis,sawyerjasmin@example.org,Pass,ADFVD-46747
2015-05-01,UK,2,Course-code_10,Course_10,Trainer_1,Company_29,Chad,qjennings@example.com,Pass,ADFVD-46748
2015-05-01,UK,2,Course-code_10,Course_10,Trainer_1,Company_4,Joyce,cathy60@example.net,Credit,ADFVD-46742
2015-05-01,UK,2,Course-code_10,Course_10,Trainer_1,Company_70,Rhonda,mckeedanny@example.org,Pass,ADFVD-46743
2015-05-01,UK,2,Course-code_10,Course_10,Trainer_1,Company_70,Allen,zortega@example.com,Credit,ADFVD-46744
2015-04-27,Nigeria,2,Course-code_8,Course_8,Trainer_14,Company_50,Gina,dan64@example.com,Pass,ADFVD-47121
2015-04-27,Nigeria,2,Course-code_7,Course_7,Trainer_14,Company_50,Lauren,sarah39@example.net,Pass,ADFVD-47122
2015-04-27,Nigeria,2,Course-code_7,Course_7,Trainer_14,Company_50,Wyatt,maureengay@example.org,Pass,ADFVD-47123
2015-04-24,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Melvin,hestersheri@example.com,Credit,ADFVD-45842
2015-04-24,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Kaylee,ross66@example.net,Pass,ADFVD-45843
2015-04-24,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Logan,fernando58@example.com,Pass,ADFVD-45844
2015-04-24,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Preston,meghankirk@example.net,Pass,ADFVD-45845
2015-04-23,UK,2,Course-code_10,Course_10,Trainer_1,Company_86,Zoe,ariel32@example.org,Credit,ADFVD-46741
2015-04-14,UK,3,Course-code_17,Course_17,Trainer_1,Company_65,Cassidy,blackjonathon@example.org,Fail,
2015-04-01,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_65,Don,aguilaralfred@example.net,PASS,ADFVD-45849
2015-03-20,Russia,3,Course-code_12,Course_12,Trainer_1,Company_15,Leonard,zblair@example.net,Exam not taken,
2015-03-20,Russia,3,Course-code_12,Course_12,Trainer_1,Company_15,Andrea,johnkoch@example.net,Exam not taken,
2015-03-20,Russia,3,Course-code_12,Course_12,Trainer_1,Company_15,Tracie,karlcalhoun@example.com,Exam not taken,
2015-03-20,Russia,3,Course-code_12,Course_12,Trainer_1,Company_15,Lori,jorge29@example.org,Exam not taken,
2015-03-20,Russia,3,Course-code_12,Course_12,Trainer_1,Company_15,Gordon,shawerik@example.com,Exam not taken,
2015-03-20,Russia,3,Course-code_12,Course_12,Trainer_1,Company_15,Hailey,brianna06@example.com,Exam not taken,
2015-03-18,Russia,2,Course-code_10,Course_10,Trainer_1,Company_15,Leroy,devonelliott@example.net,Exam not taken,
2015-03-18,Russia,2,Course-code_10,Course_10,Trainer_1,Company_15,Vickie,zachary71@example.com,Exam not taken,
2015-03-18,Russia,2,Course-code_10,Course_10,Trainer_1,Company_15,Joe,kim21@example.com,Exam not taken,
2015-03-18,Russia,2,Course-code_10,Course_10,Trainer_1,Company_15,Kristin,cpace@example.com,Exam not taken,
2015-03-18,Russia,2,Course-code_10,Course_10,Trainer_1,Company_15,Tonya,lpearson@example.net,Exam not taken,
2015-03-18,Russia,2,Course-code_10,Course_10,Trainer_1,Company_26,Casey,cschmidt@example.org,Exam not taken,
2015-03-02,South Africa,3,Course-code_12,Course_12,Trainer_1,Company_71,Gina,dan64@example.com,Credit,ADFVD-46991
2015-03-02,India,3,Course-code_12,Course_12,Trainer_1,Company_71,Lauren,sarah39@example.net,Pass,ADFVD-46992
2015-03-02,India,3,Course-code_12,Course_12,Trainer_1,Company_71,Rachael,lmullins@example.net,Credit,ADFVD-46993
2015-03-02,India,3,Course-code_12,Course_12,Trainer_1,Company_71,Sandy,stricklanddarrell@example.net,Pass,ADFVD-46994
2015-02-25,South Africa,3,Course-code_12,Course_12,Trainer_14,Company_10,Lauren,sarah39@example.net,Exam not taken,
2015-02-25,South Africa,3,Course-code_12,Course_12,Trainer_14,Company_10,Rachael,lmullins@example.net,Pass,ADFVD-47027
2015-02-25,South Africa,3,Course-code_12,Course_12,Trainer_14,Company_10,Isabella,carrolivia@example.org,Exam not taken,
2015-02-25,South Africa,3,Course-code_12,Course_12,Trainer_14,Company_50,Sandy,stricklanddarrell@example.net,Pass,ADFVD-47028
2015-02-20,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_35,Renee,tknapp@example.org,TEST NOT TAKEN,
2015-02-20,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_35,Julian,kingabigail@example.com,TEST NOT TAKEN,
2015-02-20,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_35,Fred,littlecesar@example.com,Pass,ADFVD-46158
2015-02-20,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_35,Becky,coreysavage@example.com,Credit,ADFVD-46159
2015-02-20,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_35,Mark,lorraineellison@example.org,Fail,
2015-02-20,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_35,Terri,hooperashley@example.net,Pass,ADFVD-46161
2015-02-20,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_35,Jorge,bvillanueva@example.com,Test not taken,
2015-02-20,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_35,Jean,dodsonmelody@example.com,Pass,ADFVD-46163
2015-02-20,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_46,Laura,owensdanny@example.org,Fail,
2015-02-20,India,2,Course-code_10,Course_10,Trainer_1,Company_71,Gwendolyn,mercadojonathan@example.com,Exam not taken due to illness,
2015-02-20,India,2,Course-code_10,Course_10,Trainer_1,Company_71,Kristine,lindsay55@example.com,Pass,ADFVD-46424
2015-02-20,India,2,Course-code_10,Course_10,Trainer_1,Company_71,Bobby,blevinsmorgan@example.com,Pass,ADFVD-46425
2015-02-20,India,2,Course-code_10,Course_10,Trainer_1,Company_71,Calvin,loretta85@example.com,Pass,ADFVD-46426
2015-02-20,Brazil,3,Course-code_12,Course_12,Trainer_1,Company_15,Jade,krystalpennington@example.com,Exam not taken,
2015-02-20,Alaska,2,Course-code_10,Course_10,Trainer_1,Company_71,Alisha,vincentgarrett@example.net,Pass,ADFVD-46422
2015-02-18,Nigeria,3,Course-code_12,Course_12,Trainer_14,Company_50,Gina,dan64@example.com,Pass,ADFVD-47026
2015-02-13,South Africa,2,Course-code_10,Course_10,Trainer_14,Company_50,Jasmine,perry90@example.com,Credit,ADFVD-45871
2015-02-13,Nigeria,2,Course-code_10,Course_10,Trainer_14,Company_50,Nicholas,kentzuniga@example.net,Credit,ADFVD-45870
2015-02-06,Nigeria,2,Course-code_10,Course_10,Trainer_14,Company_35,Cristian,marissavalentine@example.org,Pass,ADFVD-45866
2015-02-06,Nigeria,2,Course-code_10,Course_10,Trainer_14,Company_35,Nina,rosscoffey@example.com,Pass,ADFVD-45867
2015-02-06,Nigeria,2,Course-code_10,Course_10,Trainer_14,Company_35,Kyle,langdustin@example.net,Credit,ADFVD-45868
2015-02-06,Nigeria,2,Course-code_10,Course_10,Trainer_14,Company_35,Jacob,manuel98@example.com,Pass,ADFVD-45869
2015-01-28,South Africa,1,Course-code_8,Course_8,Trainer_16,Company_50,Wendy,tamisalazar@example.net,Credit,ADFVD-46196
2015-01-28,South Africa,1,Course-code_8,Course_8,Trainer_16,Company_50,Leroy,aaronhatfield@example.net,Credit,ADFVD-46197
2015-01-28,Nigeria,1,Course-code_8,Course_8,Trainer_16,Company_50,Jasmine,rita98@example.net,Pass,ADFVD-46195
2015-01-23,USA,2,Course-code_10,Course_10,Trainer_14,Company_35,Laurie,christopher36@example.org,Pass,ADFVD-45948
2015-01-23,South Africa,2,Course-code_10,Course_10,Trainer_16,Company_10,Antonio,lynnroy@example.com,Credit,ADFVD-46689
2015-01-23,South Africa,2,Course-code_10,Course_10,Trainer_16,Company_10,Valerie,tracey16@example.com,Credit,ADFVD-46690
2015-01-23,South Africa,2,Course-code_10,Course_10,Trainer_16,Company_10,Max,harringtongabriella@example.org,Credit,ADFVD-46691
2015-01-23,South Africa,2,Course-code_10,Course_10,Trainer_16,Company_10,Jacqueline,sherylmurray@example.com,Credit,ADFVD-46692
2015-01-23,South Africa,2,Course-code_11,Course_11,Trainer_15,Company_76,Bernard,vcompton@example.net,Credit,ADFVD-46693
2015-01-23,Nigeria,2,Course-code_10,Course_10,Trainer_14,Company_35,Jeanette,nhogan@example.net,Pass,ADFVD-45864
2015-01-23,Nigeria,2,Course-code_10,Course_10,Trainer_14,Company_35,Emily,lisaayala@example.org,Credit,ADFVD-45865
2015-01-09,UK,2,Course-code_10,Course_10,Trainer_1,Company_65,Christy,jordankathleen@example.com,Pass,ADFVD-46739
2015-01-09,UK,2,Course-code_10,Course_10,Trainer_1,Company_65,Catherine,bradley15@example.org,Exam not taken,
2015-01-09,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_34,Sean,wintersperry@example.com,Pass,ADFVD-45836
2015-01-09,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_34,Marcia,alee@example.net,Pass,ADFVD-45837
2015-01-09,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_34,Dustin,hayleydalton@example.com,Pass,ADFVD-45838
2015-01-09,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_34,Jodi,haydeneaton@example.com,Pass,ADFVD-45839
2015-01-09,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_34,Benjamin,roweisabel@example.org,Pass,ADFVD-45840
2015-01-09,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_34,Paula,phyllisnelson@example.com,Pass,ADFVD-45841
2014-12-12,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Clayton,brennanamanda@example.net,Pass,ADFVD-45831
2014-12-12,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Rita,ijacobson@example.com,Pass,ADFVD-45832
2014-12-12,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Melissa,alexandria21@example.org,Credit,ADFVD-45833
2014-12-12,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Sally,ibrooks@example.com,Pass,ADFVD-45834
2014-12-12,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Janice,shauncompton@example.net,Credit,ADFVD-45835
2014-12-05,UK,2,Course-code_10,Course_10,Trainer_2,Company_28,Dakota,jadecollier@example.com,Pass,ADFVD-45827
2014-12-05,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Nathaniel,george75@example.org,Pass,ADFVD-45828
2014-12-05,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Dan,stewartalan@example.net,Pass,ADFVD-45829
2014-12-05,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Melinda,pweber@example.net,Pass,ADFVD-45830
2014-11-26,Kenya,1,Course-code_8,Course_8,Trainer_21,Company_28,Hayley,tranpatty@example.org,Pass,ADFVD-45986
2014-11-26,Kenya,1,Course-code_8,Course_8,Trainer_21,Company_28,Joanne,alexandersantiago@example.net,Pass,ADFVD-45987
2014-11-26,Kenya,1,Course-code_8,Course_8,Trainer_21,Company_28,Rick,gentryaustin@example.net,Pass,ADFVD-45988
2014-11-26,Kenya,1,Course-code_8,Course_8,Trainer_21,Company_28,Jo,kristatorres@example.net,Pass,ADFVD-45989
2014-11-26,Kenya,1,Course-code_8,Course_8,Trainer_21,Company_28,Yvette,michaelCompany 69llis@example.net,Pass,ADFVD-45990
2014-11-26,Kenya,1,Course-code_8,Course_8,Trainer_21,Company_28,Autumn,harringtonjames@example.net,Pass,ADFVD-45991
2014-11-21,Nigeria,2,Course-code_10,Course_10,Trainer_14,Company_12,Aaron,bridgesdanny@example.org,Credit,ADFVD-46556
2014-11-21,Nigeria,2,Course-code_10,Course_10,Trainer_14,Company_12,Tammie,goodbrittany@example.com,Pass,ADFVD-46557
2014-11-21,Nigeria,2,Course-code_10,Course_10,Trainer_14,Company_12,Anna,mitchellsandoval@example.net,Pass,ADFVD-46558
2014-11-21,Nigeria,2,Course-code_10,Course_10,Trainer_14,Company_12,Andre,karina71@example.net,Credit,ADFVD-46559
2014-11-21,Nigeria,2,Course-code_10,Course_10,Trainer_14,Company_12,Gilbert,jordan70@example.net,Pass,ADFVD-46560
2014-11-21,Kenya,1,Course-code_8,Course_8,Trainer_21,Company_84,Tabitha,morsebernard@example.net,Pass,ADFVD-45979
2014-11-21,Kenya,1,Course-code_8,Course_8,Trainer_21,Company_84,Sarah,gabriella52@example.com,Pass,ADFVD-45980
2014-11-21,Kenya,1,Course-code_8,Course_8,Trainer_21,Company_84,Katrina,joel78@example.com,Pass,ADFVD-45981
2014-11-21,Kenya,1,Course-code_8,Course_8,Trainer_21,Company_84,Sophia,koneal@example.net,Pass,ADFVD-45982
2014-11-21,Kenya,1,Course-code_8,Course_8,Trainer_21,Company_84,Brady,uharrell@example.org,Pass,ADFVD-45983
2014-11-21,Kenya,1,Course-code_8,Course_8,Trainer_21,Company_84,Kristie,achristensen@example.com,Pass,ADFVD-45984
2014-11-21,Kenya,1,Course-code_8,Course_8,Trainer_21,Company_84,Tracy,daringonzales@example.com,Pass,ADFVD-45985
2014-11-20,UK,3,Course-code_17,Course_17,Trainer_1,Company_65,Lorraine,btrujillo@example.org,Fail,
2014-11-20,UK,3,Course-code_17,Course_17,Trainer_1,Company_65,Ashlee,jaimeware@example.net,Credit,ADFVD-46389
2014-11-20,UK,3,Course-code_17,Course_17,Trainer_1,Company_65,Carl,isabellasantos@example.net,Credit,ADFVD-46390
2014-11-13,Kenya,1,Course-code_8,Course_8,Trainer_21,Company_34,Dawn,darlene54@example.com,Pass,ADFVD-45975
2014-11-13,Kenya,1,Course-code_8,Course_8,Trainer_21,Company_34,Carrie,medinachristie@example.org,Pass,ADFVD-45976
2014-11-13,Kenya,1,Course-code_8,Course_8,Trainer_21,Company_34,Ross,gmacdonald@example.net,Pass,ADFVD-45977
2014-11-13,Kenya,1,Course-code_8,Course_8,Trainer_21,Company_84,Christina,spencerdean@example.net,Pass,ADFVD-45978
2014-10-23,South Africa,1,Course-code_8,Course_8,Trainer_21,Company_42,Annette,jakerichard@example.org,Pass,ADFVD-46123
2014-10-23,Kenya,1,Course-code_8,Course_8,Trainer_21,Company_42,Todd,bowengerald@example.com,Pass,ADFVD-46124
2014-10-23,Kenya,1,Course-code_8,Course_8,Trainer_21,Company_42,Sheila,bvalentine@example.net,Pass,ADFVD-45970
2014-10-23,Kenya,1,Course-code_8,Course_8,Trainer_21,Company_42,Diamond,kathleenlivingston@example.net,Pass,ADFVD-45971
2014-10-23,Kenya,1,Course-code_8,Course_8,Trainer_21,Company_42,Bryan,rebecca49@example.org,Pass,ADFVD-45972
2014-10-23,Kenya,1,Course-code_8,Course_8,Trainer_21,Company_42,Chelsea,sandyandrade@example.com,Pass,ADFVD-45973
2014-10-23,Kenya,1,Course-code_8,Course_8,Trainer_21,Company_42,Emma,betty89@example.net,Pass,ADFVD-45974
2014-10-23,Kenya,1,Course-code_8,Course_8,Trainer_21,Company_42,Kendra,yhubbard@example.com,Pass,ADFVD-46008
2014-10-23,Kenya,1,Course-code_8,Course_8,Trainer_21,Company_42,Gilbert,elynch@example.com,Pass,ADFVD-46126
2014-10-23,Kenya,1,Course-code_8,Course_8,Trainer_21,Company_42,Xavier,tommy55@example.net,Pass,ADFVD-46125
2014-10-17,Nigeriaeria,1,Course-code_8,Course_8,Trainer_21,Company_35,Kirk,fcantrell@example.org,Pass,ADFVD-46153
2014-10-17,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_35,Margaret,dfrost@example.net,Pass,ADFVD-46157
2014-10-17,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_46,Jason,lhooper@example.org,Pass,ADFVD-46109
2014-10-17,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_46,Jose,beverlyhawkins@example.com,Pass,ADFVD-46110
2014-10-17,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_46,Joy,nathanibarra@example.com,Pass,ADFVD-46111
2014-10-17,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_46,Stuart,chrismcknight@example.net,Pass,ADFVD-46156
2014-10-07,Kenya,2,Course-code_7,Course_7,Trainer_14,Company_74,Gina,dan64@example.com,Pass,ADFVD-47106
2014-10-07,Kenya,2,Course-code_7,Course_7,Trainer_14,Company_74,Lauren,sarah39@example.net,Pass,ADFVD-47107
2014-09-24,Kenya,2,Course-code_12,Course_12,Trainer_14,Company_74,Rachael,lmullins@example.net,Pass,ADFVD-47012
2014-09-24,Kenya,2,Course-code_12,Course_12,Trainer_14,Company_74,Sandy,stricklanddarrell@example.net,Pass,ADFVD-47013
2014-09-23,USA,3,Course-code_12,Course_12,Trainer_1,Company_14,Caitlyn,lhebert@example.com,Pass,ADFVD-47083
2014-09-19,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_35,Dan,stewartalan@example.net,Pass,ADFVD-46101
2014-09-19,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_35,Vernon,simmonsrickey@example.net,Credit,ADFVD-46102
